timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1776831180000,77538.99000000,77539.00000000,77488.81000000,77518.52000000,14.56362000,1776831239999,1128905.48596420,3236,5.37232000,416403.85810670,0
1776831240000,77518.52000000,77524.45000000,77484.11000000,77484.26000000,11.07776000,1776831299999,858514.07150940,1673,2.87017000,222409.45428080,0
1776831300000,77484.27000000,77498.00000000,77460.00000000,77460.01000000,6.14229000,1776831359999,475911.23831560,1441,1.97343000,152894.67908870,0
1776831360000,77460.00000000,77465.33000000,77451.72000000,77456.05000000,4.71674000,1776831419999,365365.45568810,1355,2.04321000,158271.79845580,0
1776831420000,77456.05000000,77487.40000000,77451.72000000,77454.41000000,4.42816000,1776831479999,343032.63861750,1846,1.67896000,130054.23952720,0
1776831480000,77454.42000000,77476.50000000,77450.00000000,77458.42000000,6.60932000,1776831539999,511952.47787340,2241,3.08138000,238686.04165000,0
1776831540000,77458.42000000,77474.78000000,77439.04000000,77439.05000000,7.42894000,1776831599999,575406.39678770,1918,4.18403000,324069.70415660,0
1776831600000,77439.05000000,77439.05000000,77364.25000000,77366.11000000,10.70102000,1776831659999,828324.21719760,3726,2.21406000,171367.55304090,0
1776831660000,77366.11000000,77417.48000000,77366.11000000,77417.48000000,6.85048000,1776831719999,530222.31479360,2320,1.99718000,154569.81635170,0
1776831720000,77417.48000000,77464.25000000,77417.47000000,77464.25000000,6.13318000,1776831779999,474924.47998070,1274,2.53384000,196205.14073060,0
1776831780000,77464.25000000,77487.39000000,77446.31000000,77446.31000000,7.43237000,1776831839999,575843.14949120,2294,1.61859000,125401.08721070,0
1776831840000,77446.31000000,77446.32000000,77417.07000000,77417.07000000,3.56400000,1776831899999,275988.42400110,2106,1.19074000,92207.45180030,0
1776831900000,77417.07000000,77446.31000000,77404.71000000,77441.60000000,12.83625000,1776831959999,993648.97886060,2222,10.89711000,843526.33671480,0
1776831960000,77441.60000000,77465.27000000,77432.75000000,77465.24000000,28.16795000,1776832019999,2181758.07867440,1677,24.81835000,1922352.91828660,0
1776832020000,77465.23000000,77513.60000000,77465.23000000,77513.59000000,4.26735000,1776832079999,330672.84819540,1402,3.76150000,291477.45750920,0
1776832080000,77513.59000000,77515.46000000,77503.42000000,77503.43000000,4.71085000,1776832139999,365153.66331870,848,2.63744000,204435.29639050,0
1776832140000,77503.43000000,77512.30000000,77494.21000000,77507.02000000,12.13029000,1776832199999,940119.49027120,1241,8.02171000,621665.14632930,0
1776832200000,77507.03000000,77523.20000000,77498.61000000,77501.06000000,5.10208000,1776832259999,395463.86562380,1999,1.40813000,109137.80374970,0
1776832260000,77501.06000000,77534.40000000,77501.06000000,77524.40000000,4.84864000,1776832319999,375889.29412780,1562,2.22743000,172671.37148440,0
1776832320000,77524.40000000,77527.89000000,77504.91000000,77504.91000000,7.71670000,1776832379999,598143.35960870,1666,3.38153000,262112.83207450,0
1776832380000,77504.91000000,77519.84000000,77483.15000000,77503.62000000,5.02013000,1776832439999,389075.81685620,2128,1.92643000,149294.99558650,0
1776832440000,77503.63000000,77503.63000000,77494.22000000,77500.01000000,6.93950000,1776832499999,537828.75259870,910,1.47479000,114297.24371030,0
1776832500000,77500.00000000,77507.45000000,77473.87000000,77494.53000000,4.60722000,1776832559999,357058.26375440,1731,1.29150000,100077.40791520,0
1776832560000,77494.52000000,77523.81000000,77494.52000000,77515.38000000,4.26166000,1776832619999,330339.77902340,1236,2.45408000,190212.48855310,0
1776832620000,77515.38000000,77534.40000000,77515.38000000,77534.39000000,2.25342000,1776832679999,174702.73164880,722,1.95665000,151693.68747320,0
1776832680000,77534.39000000,77556.20000000,77534.39000000,77556.20000000,7.60684000,1776832739999,589841.67593750,1458,7.02780000,544938.82118670,0
1776832740000,77556.20000000,77650.00000000,77556.20000000,77650.00000000,12.77612000,1776832799999,991643.09435870,3451,9.04532000,702052.06574860,0
1776832800000,77649.99000000,77700.00000000,77649.99000000,77686.14000000,20.10025000,1776832859999,1561436.32910250,4088,12.64697000,982419.00965020,0
1776832860000,77686.14000000,77686.14000000,77618.90000000,77629.89000000,9.77674000,1776832919999,759204.36616910,2291,3.76532000,292381.20168310,0
1776832920000,77629.89000000,77629.89000000,77598.16000000,77628.80000000,5.40883000,1776832979999,419788.32782950,1799,1.79113000,139010.95212780,0
1776832980000,77628.81000000,77628.81000000,77585.28000000,77585.29000000,5.58547000,1776833039999,433514.99422210,1850,1.47032000,114114.71739740,0
1776833040000,77585.28000000,77585.29000000,77561.59000000,77562.02000000,3.76015000,1776833099999,291653.77380700,941,1.68518000,130706.01466830,0
1776833100000,77562.02000000,77562.03000000,77526.00000000,77555.02000000,5.14029000,1776833159999,398584.16980070,1818,1.23264000,95570.69409060,0
1776833160000,77555.02000000,77565.12000000,77545.49000000,77565.11000000,5.16121000,1776833219999,400276.43074470,1350,3.38989000,262904.40586160,0
1776833220000,77565.11000000,77589.71000000,77557.69000000,77580.00000000,3.29444000,1776833279999,255583.34346500,1642,0.75386000,58483.32787700,0
1776833280000,77580.01000000,77580.01000000,77571.42000000,77571.43000000,1.44953000,1776833339999,112448.59311860,747,0.53283000,41334.80251410,0
1776833340000,77571.42000000,77576.50000000,77523.10000000,77523.10000000,3.72853000,1776833399999,289197.10016260,1650,1.77208000,137453.00715030,0
1776833400000,77523.10000000,77524.34000000,77510.55000000,77523.00000000,5.48056000,1776833459999,424837.20146000,809,2.58030000,200014.93587940,0
1776833460000,77522.99000000,77523.00000000,77500.00000000,77500.01000000,5.60164000,1776833519999,434195.25205070,1138,0.31713000,24581.74141010,0
1776833520000,77500.00000000,77559.00000000,77465.63000000,77526.32000000,23.67043000,1776833579999,1834619.33781180,4202,9.41208000,729494.10339560,0
1776833580000,77526.33000000,77536.18000000,77479.65000000,77501.16000000,6.67764000,1776833639999,517578.66364400,1964,3.41615000,264770.81062900,0
1776833640000,77501.15000000,77501.16000000,77472.00000000,77472.01000000,2.89613000,1776833699999,224409.98549580,1145,1.13347000,87829.16705000,0
1776833700000,77472.00000000,77472.00000000,77450.33000000,77450.34000000,3.47757000,1776833759999,269357.34064610,1120,0.37953000,29396.23315830,0
1776833760000,77450.34000000,77474.40000000,77450.33000000,77463.01000000,3.72948000,1776833819999,288901.85125070,988,1.63879000,126945.22242840,0
1776833820000,77463.00000000,77474.40000000,77452.91000000,77474.40000000,4.72544000,1776833879999,366088.06607120,991,1.35141000,104692.25125460,0
1776833880000,77474.40000000,77474.40000000,77464.92000000,77464.93000000,3.13890000,1776833939999,243180.38973820,774,0.63164000,48933.49930130,0
1776833940000,77464.93000000,77523.01000000,77464.92000000,77523.00000000,72.50278000,1776833999999,5619247.49295310,1147,52.64676000,4079987.43560090,0
1776834000000,77523.01000000,77531.48000000,77478.12000000,77482.00000000,85.37364000,1776834059999,6615823.96191400,4868,7.33715000,568515.41514680,0
1776834060000,77482.00000000,77482.01000000,77450.00000000,77450.01000000,3.15090000,1776834119999,244106.76595280,1201,0.55726000,43170.79353450,0
1776834120000,77450.00000000,77461.60000000,77450.00000000,77450.01000000,4.63974000,1776834179999,359354.84498970,772,2.58886000,200511.38155000,0
1776834180000,77450.01000000,77469.51000000,77450.01000000,77469.50000000,4.27969000,1776834239999,331504.86568440,1100,2.19652000,170134.31041510,0
1776834240000,77469.50000000,77497.12000000,77468.72000000,77483.61000000,4.61044000,1776834299999,357212.77181240,1522,3.11612000,241415.85341930,0
1776834300000,77483.62000000,77526.00000000,77476.47000000,77476.47000000,6.41237000,1776834359999,496975.74155140,2638,3.77129000,292287.76331260,0
1776834360000,77476.46000000,77484.22000000,77450.00000000,77468.32000000,8.69473000,1776834419999,673521.29458340,2188,1.90545000,147599.98626070,0
1776834420000,77468.32000000,77497.14000000,77454.00000000,77497.14000000,9.31298000,1776834479999,721630.95985420,1783,4.96864000,385010.33073760,0
1776834480000,77497.13000000,77566.46000000,77497.13000000,77565.53000000,8.35774000,1776834539999,648029.06369510,1688,3.67425000,284849.05497750,0
1776834540000,77565.53000000,77578.65000000,77548.48000000,77548.49000000,2.99494000,1776834599999,232322.34769710,1738,0.93689000,72673.75876230,0
1776834600000,77548.48000000,77568.36000000,77539.49000000,77539.50000000,3.29772000,1776834659999,255725.55088610,1417,2.16190000,167642.39209700,0
1776834660000,77539.49000000,77549.36000000,77523.62000000,77523.63000000,9.56255000,1776834719999,741390.41446180,1072,0.53708000,41642.35431920,0
1776834720000,77523.64000000,77560.60000000,77523.63000000,77560.60000000,1.74389000,1776834779999,135233.28988670,951,0.94536000,73309.23866270,0
1776834780000,77560.60000000,77589.78000000,77560.59000000,77572.56000000,3.25187000,1776834839999,252276.89349070,1656,1.72836000,134076.23583800,0
1776834840000,77572.57000000,77572.57000000,77548.61000000,77548.62000000,2.03637000,1776834899999,157941.26836900,1161,0.85302000,66160.97925590,0
1776834900000,77548.62000000,77548.62000000,77525.33000000,77525.34000000,1.57977000,1776834959999,122492.85839290,785,1.04855000,81304.17453940,0
1776834960000,77525.33000000,77891.39000000,77525.33000000,77874.17000000,160.03717000,1776835019999,12445022.66075710,18711,114.55213000,8908274.18558060,0
1776835020000,77874.17000000,77999.99000000,77861.14000000,77912.57000000,90.25799000,1776835079999,7034186.53793090,14927,68.15126000,5311350.61843770,0
1776835080000,77913.29000000,78012.55000000,77857.04000000,77857.05000000,141.82075000,1776835139999,11058802.40694290,12162,97.96847000,7640414.57882510,0
1776835140000,77857.05000000,77978.16000000,77848.28000000,77939.67000000,30.07522000,1776835199999,2343207.18029990,7264,17.36256000,1352655.40509110,0
1776835200000,77939.66000000,77968.40000000,77883.41000000,77922.86000000,30.55791000,1776835259999,2380975.75479220,6363,23.57556000,1836850.02196370,0
1776835260000,77922.86000000,78173.15000000,77890.00000000,78012.38000000,117.08448000,1776835319999,9139221.07014780,14149,86.48492000,6750831.05734190,0
1776835320000,78012.39000000,78115.57000000,78012.39000000,78041.21000000,56.17600000,1776835379999,4385232.89765140,6986,28.43706000,2219911.71937260,0
1776835380000,78041.20000000,78183.19000000,78030.39000000,78143.20000000,63.10313000,1776835439999,4928350.26011520,4853,40.94697000,3197619.09639660,0
1776835440000,78142.83000000,78450.00000000,78136.56000000,78225.33000000,246.65734000,1776835499999,19318926.93893980,22059,155.66986000,12191336.87087770,0
1776835500000,78225.32000000,78452.18000000,78225.32000000,78372.50000000,120.70751000,1776835559999,9461982.46238270,13389,61.17803000,4794994.85091970,0
1776835560000,78372.51000000,78381.31000000,78261.14000000,78275.53000000,72.68668000,1776835619999,5692543.87533130,7513,22.02097000,1724610.14270330,0
1776835620000,78275.53000000,78275.54000000,78107.56000000,78142.23000000,73.31524000,1776835679999,5732589.90290600,6154,14.32890000,1120362.41362620,0
1776835680000,78142.22000000,78286.99000000,78129.83000000,78280.01000000,106.86127000,1776835739999,8358725.83536590,4692,76.24508000,5963075.57898270,0
1776835740000,78280.00000000,78300.00000000,78245.41000000,78258.53000000,26.66556000,1776835799999,2086906.19599130,3282,13.53444000,1059200.78654120,0
1776835800000,78258.53000000,78336.70000000,78238.00000000,78238.00000000,58.82341000,1776835859999,4605812.56229000,9540,44.66528000,3497227.47839950,0
1776835860000,78238.01000000,78262.04000000,78198.00000000,78198.00000000,22.61368000,1776835919999,1769199.00294060,3672,11.28491000,882879.70978810,0
1776835920000,78198.00000000,78209.94000000,78122.15000000,78201.28000000,33.17013000,1776835979999,2592760.03150450,5181,16.52750000,1291889.88386850,0
1776835980000,78201.27000000,78300.00000000,78196.77000000,78265.86000000,28.84603000,1776836039999,2257489.08319930,3925,15.84864000,1240096.86718920,0
1776836040000,78265.86000000,78276.40000000,78186.15000000,78189.25000000,28.35014000,1776836099999,2218178.20620120,5399,6.18654000,483985.92089030,0
1776836100000,78189.24000000,78244.45000000,78172.74000000,78234.40000000,31.12793000,1776836159999,2434664.34141530,4958,17.60796000,1377144.16927830,0
1776836160000,78234.40000000,78234.41000000,78128.40000000,78128.40000000,17.53262000,1776836219999,1370858.22050630,4354,2.47097000,193189.61001700,0
1776836220000,78128.40000000,78130.21000000,78074.89000000,78116.68000000,21.83626000,1776836279999,1705547.24301580,3857,8.38429000,654814.75707320,0
1776836280000,78116.67000000,78116.68000000,78050.00000000,78050.00000000,21.93470000,1776836339999,1712988.74172400,4009,5.56474000,434564.86587050,0
1776836340000,78050.00000000,78058.22000000,78027.01000000,78034.37000000,17.53172000,1776836399999,1368253.38209910,2387,3.98592000,311061.92706710,0
1776836400000,78034.37000000,78244.38000000,78002.62000000,78234.11000000,69.35333000,1776836459999,5419826.76240850,6642,53.71911000,4198051.30660380,0
1776836460000,78234.11000000,78368.91000000,78190.28000000,78196.39000000,72.83078000,1776836519999,5703063.22045060,10410,33.28213000,2606385.01377570,0
1776836520000,78196.40000000,78203.60000000,78139.28000000,78151.08000000,21.21005000,1776836579999,1658107.73005340,3877,9.17737000,717325.57325190,0
1776836580000,78151.07000000,78168.72000000,78132.06000000,78160.89000000,19.10968000,1776836639999,1493392.62428800,3341,12.83606000,1003123.82287020,0
1776836640000,78160.89000000,78167.58000000,78133.51000000,78133.52000000,10.80848000,1776836699999,844665.64388850,2100,6.20840000,485173.48104660,0
1776836700000,78133.52000000,78139.76000000,78101.59000000,78128.96000000,26.38980000,1776836759999,2061584.02765000,3672,13.71863000,1071642.23873700,0
1776836760000,78128.60000000,78150.85000000,78096.00000000,78112.09000000,19.68197000,1776836819999,1537581.07818710,3864,13.65159000,1066469.99150430,0
1776836820000,78112.09000000,78147.14000000,78104.04000000,78132.50000000,13.72688000,1776836879999,1072434.55401880,3241,9.97701000,779458.70262420,0
1776836880000,78132.50000000,78132.50000000,78075.17000000,78088.30000000,17.02468000,1776836939999,1329660.68556050,3592,9.99331000,780480.21573260,0
1776836940000,78088.31000000,78111.36000000,78088.30000000,78093.30000000,11.36096000,1776836999999,887319.53785940,1810,5.36553000,419049.81784350,0
1776837000000,78093.30000000,78093.30000000,78044.54000000,78046.02000000,7.87676000,1776837059999,614857.46833890,2510,2.05576000,160458.15637130,0
1776837060000,78046.02000000,78114.09000000,78046.02000000,78070.01000000,35.18487000,1776837119999,2747320.31853180,4261,17.52162000,1368031.34456160,0
1776837120000,78070.00000000,78150.00000000,78030.79000000,78030.80000000,38.32880000,1776837179999,2993862.34597730,5421,16.60652000,1297108.04978910,0
1776837180000,78030.80000000,78030.80000000,77962.42000000,77995.80000000,47.11687000,1776837239999,3674592.70632760,2775,4.76151000,371350.30150730,0
1776837240000,77995.80000000,78096.09000000,77968.34000000,78096.08000000,45.26862000,1776837299999,3531224.64391020,3385,36.31312000,2832797.37957920,0
1776837300000,78094.25000000,78211.14000000,78075.29000000,78153.73000000,71.01787000,1776837359999,5551018.06852280,5044,27.77513000,2170796.17578500,0
1776837360000,78153.74000000,78153.74000000,78060.75000000,78060.76000000,16.55181000,1776837419999,1292819.20214240,3847,3.04234000,237593.07144780,0
1776837420000,78060.76000000,78060.76000000,78010.00000000,78028.23000000,24.71192000,1776837479999,1928198.57386920,3221,4.09889000,319802.89055860,0
1776837480000,78028.24000000,78049.86000000,78001.97000000,78012.61000000,21.13675000,1776837539999,1649188.36450500,3191,8.36883000,652970.96880160,0
1776837540000,78012.62000000,78013.72000000,77994.93000000,77994.93000000,20.72570000,1776837599999,1616727.59928780,2049,6.21675000,484942.88114400,0
1776837600000,77994.92000000,78007.37000000,77958.18000000,77969.62000000,14.67493000,1776837659999,1144477.75289290,3552,9.15196000,713751.87672530,0
1776837660000,77969.62000000,77973.71000000,77920.00000000,77936.48000000,21.28877000,1776837719999,1659260.78795240,3522,6.41983000,500324.64243620,0
1776837720000,77936.48000000,77977.99000000,77932.17000000,77977.98000000,6.73174000,1776837779999,524812.22036340,2045,3.63669000,283512.14422700,0
1776837780000,77977.98000000,77983.92000000,77965.11000000,77965.12000000,4.78118000,1776837839999,372828.70504660,1093,2.08687000,162730.89019690,0
1776837840000,77965.12000000,77965.12000000,77941.80000000,77959.84000000,9.30244000,1776837899999,725160.42000740,1594,2.74635000,214099.06896500,0
1776837900000,77959.84000000,77974.65000000,77939.95000000,77971.51000000,5.20235000,1776837959999,405560.49183230,2203,3.55023000,276765.54161010,0
1776837960000,77971.50000000,77971.51000000,77930.00000000,77941.79000000,68.24108000,1776838019999,5318894.00152130,2373,24.77507000,1930846.81450740,0
1776838020000,77941.80000000,77967.00000000,77941.79000000,77950.86000000,36.76616000,1776838079999,2865965.65277720,2295,29.29528000,2283578.79718900,0
1776838080000,77950.86000000,77953.89000000,77913.23000000,77918.76000000,47.78009000,1776838139999,3723749.34093870,2349,4.99197000,389045.82474550,0
1776838140000,77918.77000000,77942.00000000,77916.18000000,77941.99000000,6.77190000,1776838199999,527707.72642250,1207,5.35349000,417174.82535330,0
1776838200000,77941.99000000,77955.83000000,77928.18000000,77928.18000000,4.87625000,1776838259999,380051.73822800,1598,1.74213000,135777.87046420,0
1776838260000,77928.19000000,77946.52000000,77919.31000000,77922.80000000,7.56386000,1776838319999,589462.00908870,1768,4.60778000,359091.70330230,0
1776838320000,77922.80000000,77964.53000000,77922.80000000,77953.33000000,4.84550000,1776838379999,377691.11620200,1461,2.77303000,216152.94457520,0
1776838380000,77953.33000000,78011.79000000,77953.32000000,78011.79000000,9.15701000,1776838439999,714005.42274640,1614,5.57976000,435122.24416150,0
1776838440000,78011.79000000,78015.16000000,77925.28000000,77950.76000000,32.45016000,1776838499999,2529935.95618020,1811,6.93446000,540616.38219130,0
1776838500000,77950.76000000,77989.70000000,77950.75000000,77989.70000000,12.29101000,1776838559999,958252.66935040,2464,4.00507000,312228.28724120,0
1776838560000,77989.69000000,78014.16000000,77989.69000000,78000.00000000,3.34440000,1776838619999,260871.42704420,963,1.92347000,150034.63634440,0
1776838620000,78000.01000000,78000.01000000,77963.09000000,77984.72000000,3.87931000,1776838679999,302515.73869730,2028,1.59704000,124529.69468420,0
1776838680000,77984.73000000,78011.82000000,77984.72000000,77997.99000000,11.78267000,1776838739999,919028.23284200,1862,5.02506000,391933.07611240,0
1776838740000,77997.98000000,78001.97000000,77984.72000000,77996.42000000,5.89158000,1776838799999,459525.34856640,1141,2.41088000,188040.33346810,0
1776838800000,77996.41000000,78031.59000000,77996.41000000,78031.57000000,14.24503000,1776838859999,1111384.14810220,1693,10.25314000,799935.16358360,0
1776838860000,78031.57000000,78042.83000000,78018.00000000,78042.83000000,3.37150000,1776838919999,263071.36005610,1258,1.94977000,152135.81599610,0
1776838920000,78042.84000000,78042.84000000,78025.00000000,78028.06000000,3.48408000,1776838979999,271882.84532870,1467,1.17262000,91501.95651290,0
1776838980000,78028.07000000,78028.07000000,77972.97000000,77976.91000000,3.95475000,1776839039999,308462.56111990,1557,0.61128000,47671.53644270,0
1776839040000,77976.92000000,77976.92000000,77921.48000000,77951.06000000,4.78925000,1776839099999,373284.38179920,2563,1.62234000,126447.06349740,0
1776839100000,77951.06000000,77992.28000000,77951.06000000,77974.20000000,13.34007000,1776839159999,1040269.55454970,1178,11.66219000,909434.41860650,0
1776839160000,77974.20000000,77991.33000000,77960.74000000,77991.33000000,2.09196000,1776839219999,163129.17398990,1469,0.96947000,75598.54184750,0
1776839220000,77991.33000000,77991.33000000,77968.48000000,77974.37000000,7.81660000,1776839279999,609554.34193140,2112,2.87610000,224282.75631890,0
1776839280000,77974.37000000,77997.47000000,77935.05000000,77935.05000000,18.00788000,1776839339999,1403929.64298800,2416,1.52356000,118806.01765750,0
1776839340000,77935.05000000,77972.86000000,77924.39000000,77972.85000000,7.06066000,1776839399999,550331.87848840,1782,2.64856000,206438.21510680,0
1776839400000,77972.86000000,78012.85000000,77972.86000000,77989.74000000,7.50718000,1776839459999,585540.03001900,2504,3.02638000,236048.27627380,0
1776839460000,77989.73000000,77999.34000000,77964.00000000,77964.00000000,5.07382000,1776839519999,395667.11202560,1901,0.49196000,38360.55817740,0
1776839520000,77964.00000000,77988.18000000,77955.04000000,77980.72000000,5.61132000,1776839579999,437528.43315040,2286,1.43737000,112070.63408970,0
1776839580000,77980.72000000,78012.85000000,77972.00000000,77972.00000000,3.45473000,1776839639999,269451.62191830,1676,2.15630000,168184.22321830,0
1776839640000,77972.01000000,77996.86000000,77939.45000000,77939.46000000,10.56449000,1776839699999,823690.55873650,2218,4.06265000,316791.07147260,0
1776839700000,77939.45000000,77947.77000000,77909.09000000,77947.77000000,7.97783000,1776839759999,621698.63281150,2453,2.02506000,157800.82344330,0
1776839760000,77947.77000000,77949.84000000,77926.14000000,77941.75000000,3.00776000,1776839819999,234414.76687010,1271,1.68956000,131682.02085290,0
1776839820000,77941.75000000,77955.46000000,77910.54000000,77923.55000000,7.40475000,1776839879999,577021.01895440,1642,2.97238000,231624.21612800,0
1776839880000,77923.55000000,77933.00000000,77900.00000000,77933.00000000,2.54414000,1776839939999,198220.46194670,1580,1.79111000,139549.77020300,0
1776839940000,77933.00000000,77945.85000000,77926.00000000,77945.85000000,2.45603000,1776839999999,191418.30129400,1358,1.82776000,142452.49153890,0
1776840000000,77945.85000000,77987.29000000,77945.84000000,77955.84000000,4.79086000,1776840059999,373563.30909220,1833,2.22195000,173250.34124910,0
1776840060000,77955.85000000,77984.05000000,77950.00000000,77962.83000000,9.73276000,1776840119999,758783.96292760,2058,4.59843000,358497.84582440,0
1776840120000,77962.83000000,77962.84000000,77942.91000000,77953.19000000,2.49862000,1776840179999,194780.94269920,905,0.71994000,56123.43072780,0
1776840180000,77953.19000000,77963.48000000,77931.85000000,77963.47000000,1.22457000,1776840239999,95457.83820140,1165,0.59496000,46378.56803040,0
1776840240000,77963.47000000,77976.23000000,77963.47000000,77971.26000000,4.70917000,1776840299999,367157.95100480,994,4.22139000,329124.98687740,0
1776840300000,77971.26000000,77971.26000000,77925.06000000,77961.75000000,6.42865000,1776840359999,501098.39765470,2172,1.42728000,111231.60066320,0
1776840360000,77961.75000000,77997.60000000,77958.59000000,77992.15000000,6.37741000,1776840419999,497310.98223790,1556,4.80298000,374556.44316500,0
1776840420000,77992.15000000,77992.15000000,77964.86000000,77965.16000000,12.12906000,1776840479999,945725.94310350,1427,5.62483000,438574.66652310,0
1776840480000,77965.17000000,77990.78000000,77965.16000000,77969.00000000,2.79032000,1776840539999,217569.65665910,1156,2.33545000,182099.43713910,0
1776840540000,77969.01000000,77984.61000000,77957.48000000,77959.10000000,8.50491000,1776840599999,663106.03500580,1365,2.20682000,172063.85800680,0
1776840600000,77959.11000000,78006.12000000,77959.10000000,78006.11000000,13.29418000,1776840659999,1036874.76916640,1545,7.67005000,598190.71864160,0
1776840660000,78006.11000000,78018.00000000,78006.11000000,78014.65000000,2.58621000,1776840719999,201757.31124080,786,1.54952000,120881.32390450,0
1776840720000,78014.66000000,78014.66000000,77961.62000000,77972.86000000,8.42921000,1776840779999,657231.02468800,1823,4.71676000,367739.55818240,0
1776840780000,77972.87000000,77985.62000000,77968.12000000,77973.11000000,5.67855000,1776840839999,442785.45073050,1162,2.13459000,166447.77208290,0
1776840840000,77973.12000000,78014.65000000,77973.11000000,78014.64000000,10.13912000,1776840899999,790754.20796540,1121,9.37087000,730831.26818330,0
1776840900000,78014.64000000,78017.36000000,77984.00000000,77984.00000000,5.14952000,1776840959999,401687.07455710,1511,0.87840000,68517.48692440,0
1776840960000,77984.01000000,78000.00000000,77967.11000000,77977.78000000,6.27102000,1776841019999,489014.30809310,1458,4.77498000,372349.86370180,0
1776841020000,77977.78000000,77981.32000000,77964.07000000,77975.97000000,5.43304000,1776841079999,423634.63268090,1165,2.80805000,218952.98127130,0
1776841080000,77975.96000000,77993.99000000,77975.96000000,77993.99000000,3.38853000,1776841139999,264234.18952060,508,1.85115000,144352.92167680,0
1776841140000,77993.99000000,78011.33000000,77993.98000000,78010.72000000,5.94393000,1776841199999,463620.33056210,656,4.59729000,358585.25701560,0
1776841200000,78010.73000000,78025.97000000,77988.11000000,77988.11000000,6.59179000,1776841259999,514226.24383530,1915,4.86953000,379873.99503590,0
1776841260000,77988.12000000,78023.42000000,77968.00000000,78001.62000000,7.51179000,1776841319999,585806.91568470,2823,4.90243000,382299.96992360,0
1776841320000,78001.62000000,78017.62000000,77967.31000000,78015.93000000,15.97578000,1776841379999,1246167.21993210,2638,4.81900000,375843.38431660,0
1776841380000,78015.93000000,78023.42000000,78002.36000000,78006.68000000,10.49287000,1776841439999,818620.56386590,2472,3.76119000,293433.42450830,0
1776841440000,78006.68000000,78019.54000000,77993.02000000,77997.86000000,7.78821000,1776841499999,607481.98252360,1704,3.72841000,290810.10768180,0
1776841500000,77997.87000000,78023.40000000,77997.86000000,78023.39000000,4.44652000,1776841559999,346880.41248450,989,3.21479000,250782.89057040,0
1776841560000,78023.39000000,78023.40000000,78000.01000000,78023.40000000,4.86323000,1776841619999,379385.46240680,1156,2.18900000,170759.76206790,0
1776841620000,78023.40000000,78023.40000000,78000.00000000,78010.52000000,3.88957000,1776841679999,303418.97851430,1311,2.25183000,175655.66921110,0
1776841680000,78010.53000000,78023.00000000,78010.52000000,78023.00000000,6.12602000,1776841739999,477906.72624280,904,3.53662000,275899.24571070,0
1776841740000,78022.99000000,78062.41000000,78022.99000000,78039.20000000,11.92773000,1776841799999,930847.42509370,1311,7.66721000,598370.14430920,0
1776841800000,78039.21000000,78039.21000000,78004.19000000,78004.19000000,8.50098000,1776841859999,663251.08720060,1172,6.64670000,518579.80123010,0
1776841860000,78004.19000000,78023.58000000,77993.11000000,78023.57000000,7.84159000,1776841919999,611635.53432370,1182,5.46487000,426241.83195780,0
1776841920000,78023.57000000,78033.26000000,78023.57000000,78033.26000000,3.59279000,1776841979999,280323.24315100,490,2.09736000,163643.71326390,0
1776841980000,78033.26000000,78048.57000000,78017.13000000,78048.57000000,6.91227000,1776842039999,539411.56255350,1508,5.33260000,416137.69572930,0
1776842040000,78048.56000000,78111.00000000,78044.55000000,78105.21000000,29.59513000,1776842099999,2311264.57031850,2179,23.79945000,1858583.92177880,0
1776842100000,78105.22000000,78105.22000000,78091.45000000,78092.19000000,7.08755000,1776842159999,553536.88393220,1421,4.27827000,334136.91793660,0
1776842160000,78092.18000000,78092.19000000,78029.44000000,78068.23000000,8.85758000,1776842219999,691388.02886600,2974,4.86431000,379642.41382760,0
1776842220000,78068.23000000,78068.24000000,78018.35000000,78018.36000000,4.60039000,1776842279999,358956.80694540,1939,1.45799000,113760.52109760,0
1776842280000,78018.36000000,78027.86000000,77973.55000000,77973.55000000,10.77800000,1776842339999,840672.32820120,2013,3.19479000,249220.70116660,0
1776842340000,77973.56000000,77977.53000000,77952.91000000,77966.83000000,5.28332000,1776842399999,411926.91572340,1307,2.72481000,212450.32275370,0
1776842400000,77966.83000000,77970.48000000,77887.10000000,77895.49000000,22.41728000,1776842459999,1746580.74291190,2859,5.19877000,404975.59130300,0
1776842460000,77895.50000000,77919.95000000,77861.88000000,77861.88000000,15.39536000,1776842519999,1199354.81897520,2789,7.87245000,613339.31845590,0
1776842520000,77861.89000000,77887.01000000,77825.94000000,77825.95000000,16.90132000,1776842579999,1315858.37469700,4105,5.77929000,449955.91929020,0
1776842580000,77825.95000000,77891.71000000,77825.00000000,77875.84000000,13.78983000,1776842639999,1073475.32889630,3664,6.18493000,481459.20369810,0
1776842640000,77875.84000000,77918.17000000,77875.83000000,77882.03000000,27.20310000,1776842699999,2118829.94754350,2294,3.72196000,289937.28774570,0
1776842700000,77882.02000000,77899.85000000,77882.02000000,77889.10000000,16.77414000,1776842759999,1306561.79503550,1229,14.88111000,1159106.81239560,0
1776842760000,77889.10000000,77889.11000000,77834.00000000,77839.80000000,23.60556000,1776842819999,1837660.61995550,2468,3.09870000,241242.16013460,0
1776842820000,77839.80000000,77850.00000000,77828.91000000,77846.80000000,7.65924000,1776842879999,596177.73618090,1473,5.27056000,410240.81950300,0
